buyer,seller,material,weight_tons,price_per_ton,pricing_formula,reference_symbol,reference_price,reference_source,reference_timestamp,currency
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.3585,700.0,,1722#5,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.7665,200.0,,1722#6,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.499,200.0,,1722#7,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Old Cast Aluminum,0.2345,1240.0,,1722#8,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.2985,500.0,,1722#9,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.208,40.0,,1722#10,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.363,40.0,,1722#11,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.3565,40.0,,1722#12,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Insulated Al Wire,0.312,1200.0,,1722#13,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Insulated Al Wire,0.2975,1200.0,,1722#14,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),1.333,6400.0,,1722#15,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.2275,3580.0,,1722#16,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.3465,3300.0,,1722#17,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Copper C182 Turnings,0.413,5300.0,,1722#18,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.037,420.0,,1722#19,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.7925,420.0,,1722#20,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.4955,6700.0,,1722#21,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.3,6700.0,,1722#22,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW Low Grade (Mixed Wire 40%+),0.297,1100.0,,1722#23,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.5285,520.0,,1722#24,,QBO,2022-09-01,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.759,680.0,,1824#0,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.55,6500.0,,1824#1,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.284,6300.0,,1824#2,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.603,6000.0,,1824#3,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.622,120.0,,1824#4,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Dirty),0.285,3060.0,,1824#5,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.3585,3320.0,,1824#6,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Insulated Al Wire,0.219,1000.0,,1824#7,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.619,360.0,,1824#8,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),2.013,440.0,,1824#9,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),2.3795,313.64,,1824#10,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Steel Case,1.024,360.0,,1824#11,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion 6063 (New Production),1.288,1600.0,,1824#12,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.256,480.0,,1824#13,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion 6063 10/10,0.54,1480.0,,1824#14,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al 6061 Solids,0.4715,1300.0,,1824#15,,QBO,2022-10-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.457,7320.0,,1892#0,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.22,7120.0,,1892#1,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.2955,6900.0,,1892#2,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Painted Aluminum Extrusion,0.315,1600.0,,1892#3,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Painted Aluminum Extrusion,0.2815,1600.0,,1892#4,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Painted Aluminum Extrusion,0.336,1600.0,,1892#5,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion (Bare),0.3555,1600.0,,1892#6,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.4615,740.0,,1892#7,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Old Cast Aluminum,0.406,1100.0,,1892#8,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.742,360.0,,1892#9,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless,0.561,1000.0,,1892#10,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.978,400.0,,1892#11,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless Steel Turnings,0.1525,400.0,,1892#12,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless Steel Turnings,0.1435,400.0,,1892#13,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Insulated Al Wire,0.489,1000.0,,1892#14,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless Solids,0.674,1000.0,,1892#15,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Radiator Ends (Cu Breakage),0.213,1980.0,,1892#16,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Transformers (Copper,1.062,400.0,,1892#17,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Painted Aluminum Extrusion,0.268,1600.0,,1892#18,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless Solids,0.685,1000.0,,1892#19,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Plated Bus Bar,0.1575,7000.0,,1892#20,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Yellow Brass (Solid,0.886,4800.0,,1892#21,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Transformers (Al/Cu),0.394,1160.0,,1892#22,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Thermal Break Aluminum Extrusion,0.1815,1000.0,,1892#23,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.412,400.0,,1892#24,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Copper/Brass Radiators,0.377,4160.0,,1892#25,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (MCM 85% HG),0.015,3000.0,,1892#26,,QBO,2022-11-14,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.762,7640.0,,2011#0,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.7945,7640.0,,2011#1,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.6855,7640.0,,2011#2,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.6745,7640.0,,2011#3,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.581,7640.0,,2011#4,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.662,360.0,,2011#5,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.228,3800.0,,2011#6,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.163,3320.0,,2011#7,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sheet Copper,0.276,6600.0,,2011#8,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sheet Copper,0.0945,6920.0,,2011#9,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sheet Copper,0.2415,6920.0,,2011#10,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW Low Grade (Christmas Lights),0.181,1200.0,,2011#11,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.9005,380.0,,2011#12,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.3135,380.0,,2011#13,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.3695,140.0,,2011#14,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.246,3800.0,,2011#15,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.4955,780.0,,2011#16,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Transformers (Al/Cu),0.6625,1360.0,,2011#17,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),0.9375,780.0,,2011#18,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.0785,580.0,,2011#19,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.3165,7480.0,,2011#20,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.359,7240.0,,2011#21,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW Low Grade (Christmas Lights),0.1945,1000.0,,2011#22,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.3935,360.0,,2011#23,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (TV/Monitors),0.119,40.0,,2011#24,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (TV/Monitors),0.289,40.0,,2011#25,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (TV/Monitors),0.3995,40.0,,2011#26,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.284,540.0,,2011#27,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.181,1000.0,,2011#28,,QBO,2023-01-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Thermal Break Aluminum Extrusion,0.2715,1300.0,,2080#0,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Painted Aluminum Extrusion,0.326,1620.0,,2080#1,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.6875,820.0,,2080#2,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Dirty),0.2345,3700.0,,2080#3,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.1295,3980.0,,2080#4,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Cast (Clean),0.2465,1300.0,,2080#5,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),0.78,5420.0,,2080#6,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),0.7605,4800.0,,2080#7,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),1.248,5800.0,,2080#8,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless,0.544,1200.0,,2080#9,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Painted Aluminum Extrusion,0.358,1620.0,,2080#10,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.3815,7300.0,,2080#11,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Clips,0.4075,1240.0,,2080#12,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.979,360.0,,2080#13,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Dirty),0.169,3700.0,,2080#14,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.1055,3980.0,,2080#15,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Thermal Break Aluminum Extrusion,0.1435,1300.0,,2080#16,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Old Cast Aluminum,0.5415,1300.0,,2080#17,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.116,7840.0,,2080#18,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.405,7700.0,,2080#19,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.703,7300.0,,2080#20,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.8435,820.0,,2080#21,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless,0.9275,1200.0,,2080#22,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.714,360.0,,2080#23,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.214,3400.0,,2080#24,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.362,400.0,,2080#25,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (TV/Monitors),0.128,40.0,,2080#26,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.3365,100.0,,2080#27,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Steel Case,0.154,300.0,,2080#28,,QBO,2023-02-22,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (Heliax 57%,0.366,3800.0,,2219#0,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (Heliax 57%,0.0955,3800.0,,2219#1,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.677,7540.0,,2219#2,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Painted Aluminum Extrusion,0.2605,1620.0,,2219#3,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Painted Aluminum Extrusion,0.3,1620.0,,2219#4,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),1.31,7700.0,,2219#5,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),0.5955,7700.0,,2219#6,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sheet Copper,0.2055,6040.0,,2219#7,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.2845,3900.0,,2219#8,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.275,3900.0,,2219#9,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.237,3900.0,,2219#10,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),0.819,400.0,,2219#11,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.15,3320.0,,2219#12,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Copper/Brass Radiators,0.293,4740.0,,2219#13,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless,0.5965,1160.0,,2219#14,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.703,240.0,,2219#15,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Thermal Break Aluminum Extrusion,0.2245,1300.0,,2219#16,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,MLC (Mixed Low Copper) Prepared,0.211,1400.0,,2219#17,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.977,7100.0,,2219#18,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.2645,700.0,,2219#19,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Insulated Al Wire,0.167,1080.0,,2219#20,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.522,820.0,,2219#21,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Sealed Units / Compressors (Vader),1.081,640.0,,2219#22,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (Heliax 57%,0.1275,2400.0,,2219#23,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Old Cast Aluminum,0.303,1340.0,,2219#24,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,CATV Al Wire (Bare),0.1385,100.0,,2219#25,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Dirty),0.106,3620.0,,2219#26,,QBO,2023-04-12,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.4415,6900.0,,2313#0,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),1.342,6460.0,,2313#1,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper Wire (Barley),0.868,7060.0,,2313#2,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion (Bare),0.4015,1820.0,,2313#3,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Extrusion (Bare),0.314,1820.0,,2313#4,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Yellow Brass (Solid,1.2715,4840.0,,2313#5,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (TV/Monitors),0.9055,40.0,,2313#6,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.407,760.0,,2313#7,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),1.3425,680.0,,2313#8,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Mixed Electric Motors (Elmo),0.4115,680.0,,2313#9,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.1675,3640.0,,2313#10,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Dirty),0.064,3300.0,,2313#11,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Painted Aluminum Extrusion,0.2785,1620.0,,2313#12,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #1 (THHN 80%),0.4215,4380.0,,2313#13,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Insulated Al Wire,0.262,1080.0,,2313#14,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless,0.3765,1060.0,,2313#15,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.4225,1940.0,,2313#16,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.4,1940.0,,2313#17,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.408,300.0,,2313#18,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.54,1940.0,,2313#19,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Copper Breakage,0.7705,500.0,,2313#20,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Stainless,0.894,1060.0,,2313#21,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Copper Breakage,0.174,500.0,,2313#22,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al Breakage,0.5155,300.0,,2313#23,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.55,1940.0,,2313#24,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.382,500.0,,2313#25,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.093,400.0,,2313#26,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.2465,500.0,,2313#27,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,E-Scrap (Mixed),0.239,500.0,,2313#28,,QBO,2023-05-18,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),1.0635,7200.0,,2415#0,,QBO,2023-06-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 1 Copper (Berry/Candy),0.66,7040.0,,2415#1,,QBO,2023-06-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,No. 2 Copper (Birch/Cliff),0.3805,6620.0,,2415#2,,QBO,2023-06-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.605,5520.0,,2415#3,,QBO,2023-06-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,ICW #2 (50% & CAT5/Tel),0.2965,3160.0,,2415#4,,QBO,2023-06-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.3855,3760.0,,2415#5,,QBO,2023-06-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Al/Cu Radiators (Clean),0.38,3760.0,,2415#6,,QBO,2023-06-24,USD
C&Y Global, Inc. / Pro Metal Recycling,Winski Brothers,Lead-Acid Batteries (Auto),1.3305,420.0,,2415#7,,QBO,2023-06-24,USD
